ISO3,Year,Pathogen,Antibiotic_standardized,ATC Class,Total Isolates,Resistant Isolates,"Antibiotic consumption (DDD/1,000/day)",Global abx consumption,Antibiotic Consumption Relative to Global Value,National Income per capita (log),Global Value National Income per capita (log),National Income per capita (log) Relative to Global Value,Mean Years Schooling,Global Value Years Schooling,Mean Years Schooling Relative to Global Value,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population) Relative to Global Value","Proportion of population practicing open defecation (across all locations, %) Relative to Global Value","Proportion of population using basic drinking water services (across all locations, %) Relative to Global Value","Proportion of population using basic sanitation services (across all locations, %) Relative to Global Value","Proportion of population using safely managed drinking water services (across all locations, %) Relative to Global Value","Proportion of population using safely managed sanitation services (across all locations, %) Relative to Global Value","Proportion of population with basic handwashing facilities on premises (across all locations, %) Relative to Global Value","Proportion of schools with access to basic drinking water (primary schools only, %) Relative to Global Value","Proportion of schools with access to single-sex basic sanitation (primary schools only, %) Relative to Global Value","Proportion of schools with basic handwashing facilities (primary schools only, %) Relative to Global Value","Proportion of wastewater treated (across all locations and activities, %) Relative to Global Value",Population,Life Expectancy,Global Value Life Expectancy,Life Expectancy Relative to Global Value,Percent Resistant Isolates
ARE,2017,Acinetobacter spp.,Carbapenems,J01D,133.0,58.0,7.062,3.032,2.329155672823219,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,43.609022556390975
ARE,2017,E. coli,Carbapenems,J01D,23837.0,155.0,7.062,3.032,2.329155672823219,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,0.6502496119478123
ARE,2017,E. coli,Ceftazidime,J01D,9431.0,1844.0,7.062,3.032,2.329155672823219,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,19.552539497402183
ARE,2017,E. coli,Fluoroquinolones,J01M,11003.0,3703.0,4.092,2.036,2.009823182711198,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,33.65445787512497
ARE,2017,E. coli,Fourth-generation cephalosporins,J01D,6990.0,850.0,7.062,3.032,2.329155672823219,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,12.160228898426324
ARE,2017,E. coli,Third-generation cephalosporins,J01D,9669.0,3243.0,7.062,3.032,2.329155672823219,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,33.540179956562206
ARE,2017,E. coli,Trimethoprim-sulfamethoxazole,J01E,10584.0,4443.0,0.102,0.645,0.15813953488372093,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,41.97845804988662
ARE,2017,K. pneumoniae,Carbapenems,J01D,7899.0,505.0,7.062,3.032,2.329155672823219,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,6.393214330927965
ARE,2017,K. pneumoniae,Ceftazidime,J01D,3148.0,689.0,7.062,3.032,2.329155672823219,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,21.886912325285895
ARE,2017,K. pneumoniae,Fluoroquinolones,J01M,3540.0,576.0,4.092,2.036,2.009823182711198,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,16.271186440677965
ARE,2017,K. pneumoniae,Fourth-generation cephalosporins,J01D,2318.0,354.0,7.062,3.032,2.329155672823219,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,15.271786022433131
ARE,2017,K. pneumoniae,Third-generation cephalosporins,J01D,3215.0,976.0,7.062,3.032,2.329155672823219,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,30.357698289269052
ARE,2017,K. pneumoniae,Trimethoprim-sulfamethoxazole,J01E,3434.0,1018.0,0.102,0.645,0.15813953488372093,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,29.644729178800233
ARE,2017,S. pneumoniae,Third-generation cephalosporins,J01D,109.0,1.0,7.062,3.032,2.329155672823219,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,0.9174311926605505
ARE,2017,Salmonella spp.,Carbapenems,J01D,1099.0,0.0,7.062,3.032,2.329155672823219,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,0.0
ARE,2017,Salmonella spp.,Ceftazidime,J01D,401.0,10.0,7.062,3.032,2.329155672823219,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,2.493765586034913
ARE,2017,Salmonella spp.,Fluoroquinolones,J01M,591.0,83.0,4.092,2.036,2.009823182711198,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,14.043993231810491
ARE,2017,Salmonella spp.,Third-generation cephalosporins,J01D,604.0,17.0,7.062,3.032,2.329155672823219,11.122361409574001,9.681743650006409,1.1487973459787524,12.05539989,8.439512571,1.4284474119305155,0.26955167092896354,0.0,1.12430328494495,1.32281942762566,1.4671849098847434,1.8806257402205766,1.3386804037160704,1.196498258130535,1.1356323674980469,1.1732791334741437,1.1175716229101829,9166709.154519526,79.5036,72.56895153,1.0955594413835952,2.814569536423841
ARE,2018,Acinetobacter spp.,Aminoglycosides,J01G,103.0,46.0,0.218,0.155,1.4064516129032258,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,44.66019417475728
ARE,2018,Acinetobacter spp.,Carbapenems,J01D,197.0,92.0,6.979,3.067,2.2755135311379195,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,46.7005076142132
ARE,2018,E. coli,Carbapenems,J01D,38773.0,353.0,6.979,3.067,2.2755135311379195,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,0.9104273592448353
ARE,2018,E. coli,Ceftazidime,J01D,15547.0,2942.0,6.979,3.067,2.2755135311379195,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,18.923264938573357
ARE,2018,E. coli,Fluoroquinolones,J01M,18881.0,7103.0,4.06,2.089,1.9435136428913353,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,37.61982945818548
ARE,2018,E. coli,Fourth-generation cephalosporins,J01D,12858.0,1769.0,6.979,3.067,2.2755135311379195,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,13.75797169077617
ARE,2018,E. coli,Polymyxins,Total,1855.0,38.0,33.2,14.3,2.3216783216783217,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,2.0485175202156336
ARE,2018,E. coli,Third-generation cephalosporins,J01D,15722.0,5257.0,6.979,3.067,2.2755135311379195,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,33.437221727515585
ARE,2018,E. coli,Trimethoprim-sulfamethoxazole,J01E,15847.0,6618.0,0.084,0.537,0.1564245810055866,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,41.76184766832839
ARE,2018,K. pneumoniae,Carbapenems,J01D,12137.0,814.0,6.979,3.067,2.2755135311379195,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,6.706764439317789
ARE,2018,K. pneumoniae,Ceftazidime,J01D,4915.0,1185.0,6.979,3.067,2.2755135311379195,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,24.109867751780264
ARE,2018,K. pneumoniae,Fluoroquinolones,J01M,5689.0,1647.0,4.06,2.089,1.9435136428913353,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,28.950606433468096
ARE,2018,K. pneumoniae,Fourth-generation cephalosporins,J01D,4069.0,694.0,6.979,3.067,2.2755135311379195,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,17.055787662816417
ARE,2018,K. pneumoniae,Polymyxins,Total,453.0,13.0,33.2,14.3,2.3216783216783217,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,2.869757174392936
ARE,2018,K. pneumoniae,Third-generation cephalosporins,J01D,4965.0,1585.0,6.979,3.067,2.2755135311379195,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,31.92346424974824
ARE,2018,K. pneumoniae,Trimethoprim-sulfamethoxazole,J01E,5006.0,1564.0,0.084,0.537,0.1564245810055866,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,31.242508989212944
ARE,2018,S. pneumoniae,Third-generation cephalosporins,J01D,113.0,1.0,6.979,3.067,2.2755135311379195,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,0.8849557522123894
ARE,2018,Salmonella spp.,Carbapenems,J01D,1384.0,1.0,6.979,3.067,2.2755135311379195,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,0.07225433526011561
ARE,2018,Salmonella spp.,Ceftazidime,J01D,551.0,26.0,6.979,3.067,2.2755135311379195,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,4.718693284936479
ARE,2018,Salmonella spp.,Fluoroquinolones,J01M,492.0,84.0,4.06,2.089,1.9435136428913353,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,17.073170731707318
ARE,2018,Salmonella spp.,Third-generation cephalosporins,J01D,598.0,33.0,6.979,3.067,2.2755135311379195,11.115355536198704,9.703341551786517,1.1455183224125731,12.48400021,8.520605764,1.4651540695317162,0.293996336311642,0.0,1.1192846692433271,1.306174356958843,1.4879178211910953,1.8725798723755749,1.3242486607500943,1.1389983194766737,1.1182520971713088,1.1376991158130543,1.1255081390374995,9208321.831210343,79.6274,72.81611356,1.093540922564997,5.518394648829432
ARG,2017,Acinetobacter spp.,Amikacin,J01G,322.0,67.0,0.07,0.142,0.4929577464788733,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,20.80745341614907
ARG,2017,Acinetobacter spp.,Aminoglycosides,J01G,366.0,225.0,0.07,0.142,0.4929577464788733,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,61.47540983606557
ARG,2017,Acinetobacter spp.,Carbapenems,J01D,739.0,557.0,1.511,3.032,0.49835092348284954,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,75.3721244925575
ARG,2017,Acinetobacter spp.,Polymyxins,Total,360.0,4.0,16.7,14.3,1.1678321678321677,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,1.1111111111111112
ARG,2017,Acinetobacter spp.,Tetracyclines,J01A,219.0,10.0,0.668,1.388,0.4812680115273776,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,4.566210045662101
ARG,2017,E. coli,Carbapenems,J01D,44583.0,104.0,1.511,3.032,0.49835092348284954,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,0.23327277213287576
ARG,2017,E. coli,Ceftazidime,J01D,22674.0,2682.0,1.511,3.032,0.49835092348284954,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,11.828526065096586
ARG,2017,E. coli,Fluoroquinolones,J01M,35133.0,7501.0,2.158,2.036,1.0599214145383105,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,21.350297441152193
ARG,2017,E. coli,Fourth-generation cephalosporins,J01D,20782.0,2348.0,1.511,3.032,0.49835092348284954,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,11.2982388605524
ARG,2017,E. coli,Polymyxins,Total,28892.0,156.0,16.7,14.3,1.1678321678321677,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,0.5399418524158937
ARG,2017,E. coli,Third-generation cephalosporins,J01D,17864.0,2809.0,1.511,3.032,0.49835092348284954,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,15.7243618450515
ARG,2017,E. coli,Trimethoprim-sulfamethoxazole,J01E,34695.0,13972.0,0.513,0.645,0.7953488372093023,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,40.27093241101023
ARG,2017,K. pneumoniae,Carbapenems,J01D,10055.0,1515.0,1.511,3.032,0.49835092348284954,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,15.067130780706117
ARG,2017,K. pneumoniae,Ceftazidime,J01D,4538.0,2370.0,1.511,3.032,0.49835092348284954,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,52.225650066108415
ARG,2017,K. pneumoniae,Fluoroquinolones,J01M,5284.0,2016.0,2.158,2.036,1.0599214145383105,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,38.152914458743375
ARG,2017,K. pneumoniae,Fourth-generation cephalosporins,J01D,4221.0,2051.0,1.511,3.032,0.49835092348284954,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,48.59038142620232
ARG,2017,K. pneumoniae,Polymyxins,Total,4740.0,278.0,16.7,14.3,1.1678321678321677,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,5.864978902953586
ARG,2017,K. pneumoniae,Third-generation cephalosporins,J01D,2584.0,1401.0,1.511,3.032,0.49835092348284954,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,54.21826625386997
ARG,2017,K. pneumoniae,Trimethoprim-sulfamethoxazole,J01E,5164.0,2483.0,0.513,0.645,0.7953488372093023,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,48.08288148721921
ARG,2017,S. pneumoniae,Penicillins,J01C,259.0,68.0,8.947,4.824,1.8546849087893862,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,26.254826254826256
ARG,2017,S. pneumoniae,Third-generation cephalosporins,J01D,148.0,3.0,1.511,3.032,0.49835092348284954,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,2.027027027027027
ARG,2017,S. pneumoniae,Trimethoprim-sulfamethoxazole,J01E,386.0,71.0,0.513,0.645,0.7953488372093023,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,18.39378238341969
ARG,2017,Salmonella spp.,Carbapenems,J01D,442.0,3.0,1.511,3.032,0.49835092348284954,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,0.6787330316742082
ARG,2017,Salmonella spp.,Ceftazidime,J01D,244.0,8.0,1.511,3.032,0.49835092348284954,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,3.278688524590164
ARG,2017,Salmonella spp.,Fluoroquinolones,J01M,486.0,22.0,2.158,2.036,1.0599214145383105,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,4.526748971193416
ARG,2017,Salmonella spp.,Third-generation cephalosporins,J01D,179.0,15.0,1.511,3.032,0.49835092348284954,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,8.379888268156424
ARG,2017,Shigella spp.,Ceftazidime,J01D,960.0,1.0,1.511,3.032,0.49835092348284954,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,0.10416666666666667
ARG,2017,Shigella spp.,Fluoroquinolones,J01M,2446.0,3.0,2.158,2.036,1.0599214145383105,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,0.12264922322158626
ARG,2017,Shigella spp.,Macrolides,J01F,782.0,19.0,2.727,2.099,1.2991900905192948,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,2.4296675191815855
ARG,2017,Shigella spp.,Third-generation cephalosporins,J01D,717.0,11.0,1.511,3.032,0.49835092348284954,10.043104763568646,9.681743650006409,1.037323970415391,11.01644516,8.439512571,1.3053414006224602,,,,,,,,,,,,,76.833,72.56895153,1.0587585789803955,1.5341701534170153
ARG,2018,Acinetobacter spp.,Amikacin,J01G,347.0,78.0,0.061,0.155,0.3935483870967742,9.99537055673193,9.703341551786517,1.0300957153148593,11.10470009,8.520605764,1.3032758934720265,,,,,,,,,,,,,76.9994,72.81611356,1.0574500098326862,22.478386167146976
ARG,2018,Acinetobacter spp.,Aminoglycosides,J01G,368.0,221.0,0.061,0.155,0.3935483870967742,9.99537055673193,9.703341551786517,1.0300957153148593,11.10470009,8.520605764,1.3032758934720265,,,,,,,,,,,,,76.9994,72.81611356,1.0574500098326862,60.05434782608695
