"","Antibiotic","Gradient"
"484","J01A",0.0822205441056417
"485","J01A",0.0259884342953206
"486","J01A",-0.0281363516595715
"487","J01A",-0.0158220761536626
"488","J01A",0.0107369107576815
"489","J01A",0.00844815824351082
"490","J01A",0.0781473490251551
"491","J01A",0.0424102475795403
"492","J01A",0.0410544652343185
"493","J01A",0.00345805522809528
"494","J01A",0.00261183816403594
"495","J01A",0.0247344551708111
"496","J01A",0.051051180822767
"497","J01A",0.00794257789878622
"498","J01A",0.0457742619144751
"499","J01A",-0.0098004385227747
"500","J01A",0.0226151251563413
"501","J01A",-0.000310075208670849
"502","J01A",0.00255497376210769
"503","J01A",0.0689083050502328
"504","J01A",0.029630697214082
"505","J01A",0.0548521531687594
"506","J01A",0.0843228671203378
"507","J01A",0.0734226170143113
"508","J01A",0.0750856408700622
"509","J01A",0.00733770358303499
"510","J01A",0.00154356390060328
"511","J01A",-0.00620373705779497
"512","J01A",0.092040089062771
"513","J01A",0.0219483195178776
"514","J01A",-0.0185373048196522
"515","J01A",0.088315675663629
"516","J01A",0.0761429935006653
"517","J01A",-0.00528599160882947
"518","J01A",0.0536406323610197
"519","J01A",0.0537536580095538
"520","J01A",0.0138628199160642
"521","J01A",0.0141377992458168
"522","J01A",-0.00997794675430632
"523","J01A",0.0106151930497781
"524","J01A",-0.0542742113448836
"525","J01A",0.0546702756613854
"526","J01A",0.0677616320153905
"527","J01A",0.0251438547666028
"528","J01A",0.108649410429307
"529","J01A",0.00728800880156497
"530","J01A",0.0161306008104635
"531","J01A",0.0737440705223453
"532","J01A",0.0341634228897838
"533","J01A",-0.0179094740619513
"534","J01A",0.0593415069293585
"535","J01A",0.0255157000825784
"536","J01A",0.0641042144808692
"537","J01A",-0.00772245221069444
"538","J01A",0.0433634301292684
"539","J01A",0.0643598445498654
"540","J01A",0.00140579906922275
"541","J01A",0.0142723336964747
"542","J01A",-0.00468500547643773
"543","J01A",0.0152175375394528
"544","J01A",0.063596308350763
"545","J01A",0.0283202200592438
"546","J01A",0.0598528120039004
"547","J01A",-0.0231357428347851
"548","J01A",0.0426339234327254
"549","J01A",0.0479740657400711
"550","J01A",0.0186893360824356
"551","J01A",-0.0127877704249233
"552","J01A",0.009677376516907
"553","J01A",0.0393098841434909
"554","J01A",0.0198549961818023
"555","J01A",0.0248924745167501
"556","J01A",0.0136275885254601
"557","J01A",0.0745325062904043
"558","J01A",-0.00665771876415427
"559","J01A",0.0199283434307126
"560","J01A",0.00280591154875738
"561","J01A",0.0585346076887679
"562","J01A",0.0149992748209717
"563","J01A",0.043230978867677
"564","J01A",0.0847165599883382
"565","J01A",-0.0232925145107097
"566","J01A",0.024403152381756
"567","J01A",-0.00684222765785556
"568","J01A",-0.00670894442424835
"569","J01A",0.0279045061634791
"570","J01A",0.0118001951837466
"571","J01A",0.0367672116113249
"572","J01A",0.032935907496585
"573","J01A",0.0103619039971744
"574","J01A",0.0210327820454751
"575","J01A",0.0505120865994729
"576","J01A",0.0219066202042392
"577","J01A",0.0395402741096953
"578","J01A",-0.038124320328296
"579","J01A",0.0174935736574329
"580","J01A",0.0202444142768189
"581","J01A",0.00628996715939842
"582","J01A",0.0138968528209847
"583","J01A",0.00329188761991725
"584","J01A",-0.0089872231365096
"585","J01A",0.00814468815350953
"586","J01A",0.0180236031093631
"587","J01A",0.0306944873491437
"588","J01A",0.0469442809288834
"589","J01A",0.00551177878253843
"590","J01A",0.00148421703584857
"591","J01A",-0.00360703308128888
"592","J01A",0.0110533369417919
"593","J01A",0.0500734555646333
"594","J01A",0.00400423117391199
"595","J01A",0.0456523099125969
"596","J01A",0.0602341778422004
"597","J01A",0.0556867332943744
"598","J01A",-0.0158354507895254
"599","J01A",0.0128286232402423
"600","J01A",-0.0252327759549315
"601","J01A",0.000171147075811272
"602","J01A",0.0127251009175092
"603","J01A",0.02294234753258
"604","J01A",0.04224242551892
"605","J01A",-0.00092522673337811
"606","J01A",0.0577347552443361
"607","J01A",0.0105075461871617
"608","J01A",0.0132050307069001
"609","J01A",0.0414874843776515
"610","J01A",0.00252836290390766
"611","J01A",0.0234492362276366
"612","J01A",-0.0136223888966671
"613","J01A",-0.051075208023401
"614","J01A",0.0289010528350255
"615","J01A",0.0183617284335679
"616","J01A",0.0303703724017324
"617","J01A",-0.00941329719230282
"618","J01A",0.0812674396686743
"619","J01A",0.00717372873871776
"620","J01A",-0.057887876539835
"621","J01A",0.00617586511904401
"622","J01A",0.0269897207678687
"623","J01A",-0.0189977993286093
"624","J01A",0.0266922084373476
"625","J01A",-0.0113111126757768
"626","J01A",0.0164770896323823
"627","J01A",0.0304324001558225
"628","J01A",0.00672999503394864
"629","J01A",0.0137351748671845
"630","J01A",0.0308973369688886
"631","J01A",0.0450795268957052
"632","J01A",0.0755405414850308
"633","J01A",0.0568441921511965
"634","J01A",0.0574580517381977
"635","J01A",0.0236978115129786
"636","J01A",0.00257211409595055
"637","J01A",0.0271004939462456
"638","J01A",0.0448629000564663
"639","J01A",-0.00490069356147949
"640","J01A",-0.043403623654173
"641","J01A",0.0588330792088889
"642","J01A",0.0322427880356101
"643","J01A",0.0502418043287196
"644","J01A",0.0264293320876375
"645","J01A",0.0151735237750122
"646","J01A",0.0133231029041357
"647","J01A",0.0561801456291824
"648","J01A",0.0324723119666641
"649","J01A",0.0646190191803886
"650","J01A",0.073235097390781
"651","J01A",0.0298926457839886
"652","J01A",0.00847546485394581
"653","J01A",0.0206654553016271
"654","J01A",0.0373867232900633
"655","J01A",0.0255982741757918
"656","J01A",0.0975781592603721
"657","J01A",0.0123383419941186
"658","J01A",0.0533212984192565
"659","J01A",0.117894687991281
"660","J01A",-0.0106511202252235
"661","J01A",-0.0349881611187469
"662","J01A",0.0439930071523729
"663","J01A",-0.00831725493102715
"664","J01A",0.0642006800815638
"665","J01A",0.0311042757938411
"666","J01A",0.0767202607908734
"667","J01A",-0.00310739550662794
"668","J01A",0.00653627676113678
"669","J01A",0.0366826445522807
"670","J01A",0.0686819592912355
"671","J01A",-0.00186756241445475
"672","J01A",0.0318381215607175
"673","J01A",-0.03969092986227
"674","J01A",0.0123633568177716
"675","J01A",-0.0280373095091659
"676","J01A",0.0202830824848545
"677","J01A",0.028927453130298
"678","J01A",0.0209485206014453
"679","J01A",0.0242137668956921
"680","J01A",-0.021298255470365
"681","J01A",0.071391788459304
"682","J01A",0.0413093588219019
"683","J01A",0.0275275816550491
"684","J01A",-0.0203660776053856
"685","J01A",0.0856498552476232
"686","J01A",0.0279611779996331
"687","J01A",0.0662336368402909
"688","J01A",0.0763797790631973
"689","J01A",0.0429948856796404
"690","J01A",0.0331559575140889
