"","Antibiotic","Gradient"
"433","J01C",-0.116094270642368
"434","J01C",-0.0690831157604168
"435","J01C",0.0941382897059635
"436","J01C",-0.0186755364209429
"437","J01C",0.0254768969202444
"438","J01C",-0.132084635268041
"439","J01C",0.0190925128353404
"440","J01C",-0.0412479683094933
"441","J01C",-0.233854156820218
"442","J01C",0.0662500740354398
"443","J01C",-0.0736176751493227
"444","J01C",-0.153765109148954
"445","J01C",-0.0196306226323129
"446","J01C",0.0111579896779573
"447","J01C",-0.0966701772211552
"448","J01C",0.0500315203183192
"449","J01C",-0.0711363766820176
"450","J01C",-0.0322641413326554
"451","J01C",-0.149639404827066
"452","J01C",-0.074867751048456
"453","J01C",-0.149036964341284
"454","J01C",-0.0631845015955419
"455","J01C",-0.0490503816557082
"456","J01C",-0.0451280467930429
"457","J01C",-0.129514441032736
"458","J01C",0.0459650744039123
"459","J01C",-0.0804444588952461
"460","J01C",0.0209990763205616
"461","J01C",0.00209520650262014
"462","J01C",-0.109629229470854
"463","J01C",-0.166486938208412
"464","J01C",-0.100537159326753
"465","J01C",-0.112321284729763
"466","J01C",-0.0361769154218969
"467","J01C",-0.079438123930854
"468","J01C",-0.0345104120765202
"469","J01C",-0.0777598234559905
"470","J01C",-0.174850336221204
"471","J01C",-0.0965792368174463
"472","J01C",-0.251817366824163
"473","J01C",-0.010448717133567
"474","J01C",-0.197779833702653
"475","J01C",0.0286906525804952
"476","J01C",-0.00183201056166012
"477","J01C",0.216310154120564
"478","J01C",-0.0948358566443472
"479","J01C",-0.196306851668395
"480","J01C",-0.0116426740353365
"481","J01C",-0.154505706747792
"482","J01C",-0.147302628730483
"483","J01C",-0.0682498203835158
"484","J01C",-0.0961786229589917
"485","J01C",-0.0754681486256926
"486","J01C",-0.115475261677111
"487","J01C",-0.19518764053537
"488","J01C",-0.17949738351526
"489","J01C",-0.217946857106291
"490","J01C",-0.159239668889214
"491","J01C",-0.251336542763617
"492","J01C",0.0484495920095272
